Time Stamp,Confirmed,Recovered,Deaths,Samples Tested
2020-06-25T19:11:34.853803+05:30,12831,4687,227,68535
2020-06-25T19:12:09.089618+05:30,12833,4687,227,68540
2020-06-25T19:12:42.956025+05:30,12833,4687,227,68540
2020-06-25T19:13:16.871420+05:30,12834,4687,227,68541
2020-06-25T19:13:50.920209+05:30,12834,4687,227,68542
2020-06-25T19:14:24.807438+05:30,12834,4687,227,68543
2020-06-25T19:14:58.566328+05:30,12834,4687,227,68543
2020-06-25T19:15:32.427979+05:30,12836,4687,227,68545
2020-06-25T19:16:07.108724+05:30,12836,4687,227,68546
2020-06-25T19:16:40.936655+05:30,12836,4687,227,68547
2020-06-25T19:17:14.903749+05:30,12836,4687,227,68548
2020-06-25T19:17:48.699166+05:30,12836,4687,227,68549
2020-06-25T19:18:22.831679+05:30,12836,4687,227,68550
2020-06-25T19:18:56.984440+05:30,12836,4687,227,68550
2020-06-25T19:19:30.788703+05:30,12836,4687,227,68551
2020-06-25T19:20:04.715022+05:30,12836,4687,227,68552
2020-06-25T19:20:39.242672+05:30,12836,4687,227,68552
2020-06-25T19:21:13.383028+05:30,12837,4687,227,68554
2020-06-25T19:21:47.872156+05:30,12837,4687,227,68554
2020-06-25T19:22:22.118628+05:30,12837,4687,227,68555
2020-06-25T19:22:56.281295+05:30,12837,4687,227,68555
2020-06-25T19:23:30.357259+05:30,12837,4687,227,68556
2020-06-25T19:24:04.210967+05:30,12837,4687,227,68556
2020-06-25T19:24:38.217686+05:30,12837,4687,227,68557
2020-06-25T19:25:12.095555+05:30,12837,4687,227,68557
2020-06-25T19:25:46.168434+05:30,12837,4687,227,68557
2020-06-25T19:26:20.327141+05:30,12837,4687,227,68557
2020-06-25T19:26:54.240481+05:30,12837,4687,227,68560
2020-06-25T19:27:29.043581+05:30,12837,4687,227,68561
2020-06-25T19:28:02.902501+05:30,12837,4687,227,68561
2020-06-25T19:28:36.950338+05:30,12838,4687,227,68563
2020-06-25T19:29:10.833664+05:30,12838,4687,227,68564
2020-06-25T19:29:44.922655+05:30,12839,4687,227,68566
2020-06-25T19:30:18.964853+05:30,12840,4687,227,68567
2020-06-25T19:30:52.882919+05:30,12841,4687,227,68570
2020-06-25T19:31:27.047512+05:30,12842,4687,227,68575
2020-06-25T19:32:24.847366+05:30,12843,4687,227,68580
2020-06-25T19:32:59.823493+05:30,12843,4687,227,68581
2020-06-25T19:33:34.407759+05:30,12843,4687,227,68583
2020-06-25T19:34:08.725788+05:30,12843,4687,227,68585
2020-06-25T19:34:43.037448+05:30,12844,4687,227,68586
2020-06-25T19:35:17.087008+05:30,12845,4687,227,68588
2020-06-25T19:35:51.173543+05:30,12847,4687,227,68590
2020-06-25T19:36:25.273007+05:30,12847,4687,227,68591
2020-06-25T19:36:59.391322+05:30,12849,4687,227,68593
2020-06-25T19:37:33.598727+05:30,12850,4687,227,68594
2020-06-25T19:38:07.606240+05:30,12851,4687,227,68596
2020-06-25T19:38:41.619230+05:30,12852,4687,227,68598
2020-06-25T19:39:16.202140+05:30,12852,4687,227,68599
2020-06-25T19:39:50.209895+05:30,12852,4687,227,68599
2020-06-25T19:40:24.724722+05:30,12853,4687,227,68600
2020-06-25T19:40:58.743794+05:30,12854,4687,227,68601
2020-06-25T19:41:32.891154+05:30,12855,4687,227,68602
2020-06-25T19:42:06.894325+05:30,12855,4687,227,68603
2020-06-25T19:42:41.111580+05:30,12855,4687,227,68603
2020-06-25T19:43:15.250724+05:30,12855,4687,227,68603
2020-06-25T19:43:49.274199+05:30,12856,4688,227,68604
2020-06-25T19:44:23.132130+05:30,12857,4688,227,68605
2020-06-25T19:44:57.605644+05:30,12857,4688,227,68606
2020-06-25T19:45:31.617550+05:30,12857,4688,227,68608
2020-06-25T19:46:05.611507+05:30,12858,4688,227,68610
2020-06-25T19:46:39.561591+05:30,12859,4688,227,68612
2020-06-25T19:47:13.640536+05:30,12860,4688,227,68613
2020-06-25T19:47:47.639141+05:30,12860,4688,227,68613
2020-06-25T19:48:21.822411+05:30,12860,4688,227,68614
2020-06-25T19:48:56.108442+05:30,12861,4688,227,68615
2020-06-25T19:49:30.062873+05:30,12861,4688,227,68615
2020-06-25T19:50:04.148882+05:30,12861,4688,227,68615
2020-06-25T19:50:46.584848+05:30,12861,4688,227,68617
2020-06-25T19:51:20.899254+05:30,12861,4688,227,68618
2020-06-25T19:51:55.112715+05:30,12861,4688,227,68620
2020-06-25T19:52:29.234576+05:30,12861,4688,227,68622
2020-06-25T19:53:03.363423+05:30,12862,4688,227,68625
2020-06-25T19:53:37.282532+05:30,12863,4688,227,68627
2020-06-25T19:54:11.234180+05:30,12863,4688,227,68629
2020-06-25T19:54:45.073789+05:30,12863,4688,227,68629
2020-06-25T19:55:19.179211+05:30,12863,4688,227,68629
2020-06-25T19:55:53.067520+05:30,12863,4688,227,68629
2020-06-25T19:56:27.792326+05:30,12863,4688,227,68630
2020-06-25T19:57:01.968618+05:30,12863,4688,227,68630
2020-06-25T19:57:35.819110+05:30,12863,4688,227,68630
2020-06-25T19:58:09.845846+05:30,12863,4688,227,68630
2020-06-25T19:58:43.872366+05:30,12863,4688,227,68630
2020-06-25T19:59:17.877034+05:30,12863,4688,227,68630
2020-06-25T19:59:51.959569+05:30,12863,4688,227,68633
2020-06-25T20:00:26.279500+05:30,12863,4688,227,68633
2020-06-25T20:01:00.744231+05:30,12863,4688,227,68633
2020-06-25T20:01:35.049730+05:30,12863,4688,227,68634
2020-06-25T20:02:09.752502+05:30,12863,4688,227,68636
2020-06-25T20:02:43.851615+05:30,12863,4688,227,68637
2020-06-25T20:03:18.199748+05:30,12863,4688,227,68638
2020-06-25T20:03:52.633780+05:30,12864,4688,227,68639
2020-06-25T20:04:26.592669+05:30,12864,4688,227,68641
2020-06-25T20:05:00.580551+05:30,12865,4688,227,68643
2020-06-25T20:05:34.620863+05:30,12865,4688,227,68643
2020-06-25T20:06:08.659378+05:30,12866,4688,227,68646
2020-06-25T20:06:42.616880+05:30,12866,4688,227,68647
2020-06-25T20:07:16.866167+05:30,12867,4688,227,68649
2020-06-25T20:07:51.538585+05:30,12867,4688,227,68649
2020-06-25T20:08:25.534854+05:30,12867,4688,227,68649
2020-06-25T20:08:59.654370+05:30,12868,4688,227,68650
2020-06-25T20:09:33.736197+05:30,12868,4688,227,68650
2020-06-25T20:10:08.478630+05:30,12868,4688,227,68651
2020-06-25T20:10:42.572654+05:30,12868,4688,227,68651
2020-06-25T20:11:16.472204+05:30,12871,4688,227,68656
2020-06-25T20:11:50.452202+05:30,12871,4688,227,68658
2020-06-25T20:12:24.356523+05:30,12874,4688,227,68664
2020-06-25T20:12:58.385747+05:30,12874,4688,227,68667
2020-06-25T20:13:32.960425+05:30,12874,4688,227,68669
2020-06-25T20:14:07.299359+05:30,12876,4688,227,68674
2020-06-25T20:14:41.749468+05:30,12877,4688,227,68677
2020-06-25T20:15:15.712725+05:30,12878,4688,227,68680
2020-06-25T20:15:49.812102+05:30,12878,4688,227,68681
2020-06-25T20:16:23.923651+05:30,12879,4688,227,68684
2020-06-25T20:16:57.869300+05:30,12880,4688,227,68687
2020-06-25T20:17:31.984252+05:30,12881,4688,227,68691
2020-06-25T20:18:06.283236+05:30,12881,4688,227,68691
2020-06-25T20:18:40.233139+05:30,12882,4688,227,68692
2020-06-25T20:19:14.807568+05:30,12882,4688,227,68692
2020-06-25T20:19:48.807240+05:30,12883,4688,227,68693
2020-06-25T20:20:23.247527+05:30,12884,4688,227,68694
2020-06-25T20:20:57.326472+05:30,12884,4688,227,68694
2020-06-25T20:21:31.296538+05:30,12885,4688,227,68695
2020-06-25T20:22:05.455347+05:30,12885,4688,227,68696
2020-06-25T20:22:39.879822+05:30,12885,4688,227,68696
2020-06-25T20:23:14.029736+05:30,12886,4688,227,68698
2020-06-25T20:23:48.128718+05:30,12887,4688,227,68700
2020-06-25T20:24:22.150645+05:30,12887,4688,227,68701
2020-06-25T20:24:58.050049+05:30,12887,4688,227,68702
2020-06-25T20:25:32.198263+05:30,12887,4688,227,68702
2020-06-25T20:26:06.299175+05:30,12888,4688,227,68705
2020-06-25T20:26:40.238880+05:30,12888,4688,227,68705
2020-06-25T20:27:14.346948+05:30,12889,4688,227,68708
2020-06-25T20:27:48.337499+05:30,12889,4688,227,68714
2020-06-25T20:28:22.597413+05:30,12889,4688,227,68719
2020-06-25T20:28:56.426278+05:30,12890,4688,227,68726
2020-06-25T20:29:30.439333+05:30,12891,4688,227,68733
2020-06-25T20:30:04.568249+05:30,12891,4688,227,68739
2020-06-25T20:30:39.179002+05:30,12892,4688,227,68747
2020-06-25T20:31:13.376439+05:30,12893,4688,227,68753
2020-06-25T20:31:47.221151+05:30,12893,4688,227,68755
2020-06-25T20:32:21.254139+05:30,12894,4688,227,68760
2020-06-25T20:32:55.400140+05:30,12895,4688,227,68767
2020-06-25T20:33:29.863519+05:30,12896,4688,227,68773
2020-06-25T20:34:03.959271+05:30,12897,4688,227,68779
2020-06-25T20:34:37.997473+05:30,12898,4688,227,68786
2020-06-25T20:35:12.118485+05:30,12898,4688,227,68791
2020-06-25T20:35:46.184479+05:30,12899,4688,227,68796
2020-06-25T20:36:20.529337+05:30,12899,4688,227,68801
2020-06-25T20:36:54.665594+05:30,12901,4688,227,68808
2020-06-25T20:37:28.884902+05:30,12902,4688,227,68813
2020-06-25T20:38:03.096948+05:30,12903,4688,227,68819
2020-06-25T20:38:36.925189+05:30,12905,4688,227,68827
2020-06-25T20:39:10.733507+05:30,12906,4688,227,68833
2020-06-25T20:39:44.961886+05:30,12906,4688,227,68838
2020-06-25T20:40:18.812678+05:30,12907,4688,227,68841
2020-06-25T20:40:52.631495+05:30,12908,4688,227,68847
2020-06-25T20:41:26.544218+05:30,12908,4688,227,68852
2020-06-25T20:42:01.057137+05:30,12908,4688,227,68855
2020-06-25T20:42:34.877030+05:30,12909,4688,227,68857
2020-06-25T20:43:08.945219+05:30,12909,4688,227,68857
2020-06-25T20:43:43.063929+05:30,12909,4688,227,68857
2020-06-25T20:44:17.452824+05:30,12909,4688,227,68857
2020-06-25T20:44:51.489793+05:30,12910,4688,227,68858
2020-06-25T20:45:25.604570+05:30,12910,4688,227,68859
2020-06-25T20:45:59.575838+05:30,12910,4688,227,68859
2020-06-25T20:46:33.548724+05:30,12910,4688,227,68860
2020-06-25T20:47:07.513152+05:30,12910,4688,227,68860
2020-06-25T20:47:42.077925+05:30,12910,4688,227,68860
2020-06-25T20:48:16.064152+05:30,12910,4688,227,68860
2020-06-25T20:48:50.444357+05:30,12910,4688,227,68860
2020-06-25T20:49:24.457504+05:30,12910,4688,227,68860
2020-06-25T20:49:59.289683+05:30,12910,4688,227,68860
2020-06-25T20:50:33.289638+05:30,12910,4688,227,68860
2020-06-25T20:51:07.255270+05:30,12910,4688,227,68860
2020-06-25T20:51:41.449832+05:30,12910,4688,227,68860
2020-06-25T20:52:15.542770+05:30,12910,4688,227,68860
2020-06-25T20:52:49.702007+05:30,12910,4688,227,68861
2020-06-25T20:53:24.589592+05:30,12910,4688,227,68861
2020-06-25T20:53:59.245849+05:30,12910,4688,227,68862
2020-06-25T20:54:33.164093+05:30,12910,4688,227,68864
2020-06-25T20:55:07.108343+05:30,12911,4688,227,68866
2020-06-25T20:55:41.326398+05:30,12912,4688,227,68869
2020-06-25T20:56:15.574234+05:30,12912,4688,227,68872
2020-06-25T20:56:49.624972+05:30,12914,4688,227,68876
2020-06-25T20:57:23.728002+05:30,12914,4688,227,68877
2020-06-25T20:57:58.222467+05:30,12915,4688,227,68879
2020-06-25T20:58:32.088860+05:30,12915,4688,227,68882
2020-06-25T20:59:06.433330+05:30,12917,4688,227,68887
2020-06-25T20:59:40.371641+05:30,12918,4688,227,68890
2020-06-25T21:00:14.583465+05:30,12920,4688,227,68893
2020-06-25T21:00:48.896717+05:30,12920,4688,227,68894
2020-06-25T21:01:23.000488+05:30,12920,4688,227,68896
2020-06-25T21:01:57.133015+05:30,12921,4688,227,68900
2020-06-25T21:02:31.659090+05:30,12921,4688,227,68901
2020-06-25T21:03:05.632382+05:30,12922,4688,227,68903
2020-06-25T21:03:39.541120+05:30,12923,4688,227,68905
2020-06-25T21:04:13.645394+05:30,12923,4688,227,68906
2020-06-25T21:04:48.165064+05:30,12924,4688,227,68908
2020-06-25T21:05:23.026827+05:30,12924,4688,227,68909
2020-06-25T21:05:57.326100+05:30,12924,4688,227,68910
2020-06-25T21:06:31.324797+05:30,12924,4688,227,68910
2020-06-25T21:07:06.110347+05:30,12924,4688,227,68912
2020-06-25T21:07:40.128692+05:30,12924,4688,227,68915
2020-06-25T21:08:14.453569+05:30,12924,4688,227,68917
2020-06-25T21:08:48.964033+05:30,12925,4688,227,68920
2020-06-25T21:09:23.043377+05:30,12926,4688,227,68924
2020-06-25T21:09:57.042989+05:30,12926,4688,227,68926
2020-06-25T21:10:31.594273+05:30,12927,4688,227,68929
2020-06-25T21:11:05.639167+05:30,12929,4688,227,68934
2020-06-25T21:11:39.547057+05:30,12930,4688,227,68938
2020-06-25T21:12:13.676853+05:30,12932,4688,227,68943
2020-06-25T21:12:47.576344+05:30,12933,4688,227,68945
2020-06-25T21:13:21.654522+05:30,12935,4688,227,68950
2020-06-25T21:13:55.665153+05:30,12935,4688,227,68952
2020-06-25T21:14:29.683307+05:30,12937,4688,227,68954
2020-06-25T21:15:04.200987+05:30,12939,4688,227,68957
2020-06-25T21:15:38.303130+05:30,12941,4688,227,68960
2020-06-25T21:16:13.135854+05:30,12941,4688,227,68960
2020-06-25T21:16:47.193942+05:30,12942,4688,227,68963
2020-06-25T21:17:21.366127+05:30,12944,4688,227,68966
2020-06-25T21:17:55.234390+05:30,12945,4688,227,68968
2020-06-25T21:18:29.212271+05:30,12946,4688,227,68969
2020-06-25T21:19:03.226288+05:30,12947,4688,227,68971
2020-06-25T21:19:37.099272+05:30,12947,4688,227,68972
2020-06-25T21:20:11.553557+05:30,12947,4688,227,68973
2020-06-25T21:20:45.637273+05:30,12947,4688,227,68975
2020-06-25T21:21:19.732710+05:30,12947,4688,227,68977
2020-06-25T21:21:54.357259+05:30,12947,4689,227,68979
2020-06-25T21:22:28.420903+05:30,12947,4689,227,68981
2020-06-25T21:23:02.410952+05:30,12947,4689,227,68984
2020-06-25T21:23:36.353517+05:30,12947,4689,227,68984
2020-06-25T21:24:15.361136+05:30,12947,4689,227,68984
2020-06-25T21:24:49.483774+05:30,12947,4689,227,68984
2020-06-25T21:25:23.645081+05:30,12947,4689,227,68984
2020-06-25T21:25:57.878757+05:30,12947,4689,227,68984
2020-06-25T21:26:31.902351+05:30,12947,4689,227,68985
2020-06-25T21:27:05.805454+05:30,12947,4689,227,68987
2020-06-25T21:27:40.188693+05:30,12947,4689,227,68990
2020-06-25T21:28:14.068126+05:30,12947,4689,227,68992
2020-06-25T21:28:48.089364+05:30,12947,4689,227,68995
2020-06-25T21:29:22.173488+05:30,12947,4689,227,68996
2020-06-25T21:29:56.293874+05:30,12947,4689,227,68997
2020-06-25T21:30:30.212216+05:30,12947,4689,227,68998
2020-06-25T21:31:04.224370+05:30,12947,4689,227,68999
2020-06-25T21:31:38.098938+05:30,12947,4689,227,69000
2020-06-25T21:32:12.209509+05:30,12947,4689,227,69000
2020-06-25T21:32:46.753057+05:30,12947,4689,227,69000
2020-06-25T21:33:21.862554+05:30,12947,4689,227,69000
2020-06-25T21:33:55.799604+05:30,12947,4689,227,69000
2020-06-25T21:34:29.699658+05:30,12947,4689,227,69000
2020-06-25T21:35:03.624462+05:30,12947,4689,227,69000
2020-06-25T21:35:37.561890+05:30,12947,4689,227,69000
2020-06-25T21:36:11.812421+05:30,12947,4689,227,69000
2020-06-25T21:36:45.958369+05:30,12947,4689,227,69000
2020-06-25T21:37:19.910944+05:30,12947,4689,227,69000
2020-06-25T21:37:53.746338+05:30,12947,4689,227,69001
2020-06-25T21:38:27.857172+05:30,12947,4689,227,69001
2020-06-25T21:39:02.123058+05:30,12947,4689,227,69001
2020-06-25T21:39:36.246413+05:30,12947,4689,227,69001
2020-06-25T21:40:10.178819+05:30,12947,4689,227,69001
2020-06-25T21:40:44.153980+05:30,12947,4689,227,69001
2020-06-25T21:41:18.137852+05:30,12947,4689,227,69001
2020-06-25T21:41:52.037798+05:30,12947,4689,227,69001
2020-06-25T21:42:25.930501+05:30,12947,4689,227,69002
2020-06-25T21:42:59.785761+05:30,12947,4689,227,69002
2020-06-25T21:43:33.659138+05:30,12947,4689,227,69002
2020-06-25T21:44:07.486637+05:30,12947,4689,227,69003
2020-06-25T21:44:42.094719+05:30,12947,4689,227,69004
2020-06-25T21:45:16.215571+05:30,12947,4689,227,69006
2020-06-25T21:45:50.297578+05:30,12947,4689,227,69007
2020-06-25T21:46:24.724452+05:30,12947,4689,227,69008
2020-06-25T21:46:58.935787+05:30,12947,4689,227,69008
2020-06-25T21:47:33.001372+05:30,12947,4689,227,69009
2020-06-25T21:48:06.886198+05:30,12947,4689,227,69010
2020-06-25T21:48:41.299229+05:30,12947,4689,227,69011
2020-06-25T21:49:15.369867+05:30,12947,4689,227,69013
2020-06-25T21:49:49.255167+05:30,12947,4689,227,69015
2020-06-25T21:50:23.638560+05:30,12947,4689,227,69016
2020-06-25T21:50:57.484154+05:30,12947,4689,227,69017
2020-06-25T21:51:31.514228+05:30,12947,4689,227,69017
2020-06-25T21:52:05.767866+05:30,12947,4689,227,69018
2020-06-25T21:52:39.924654+05:30,12947,4689,227,69021
2020-06-25T21:53:13.813550+05:30,12947,4689,227,69022
2020-06-25T21:53:47.991165+05:30,12947,4689,227,69023
2020-06-25T21:54:22.256677+05:30,12947,4689,227,69024
2020-06-25T21:54:56.173575+05:30,12947,4689,227,69024
2020-06-25T21:55:30.103834+05:30,12947,4689,227,69026
2020-06-25T21:56:04.603111+05:30,12947,4689,227,69028
2020-06-25T21:56:38.624314+05:30,12947,4689,227,69029
2020-06-25T21:57:12.812679+05:30,12948,4689,227,69031
2020-06-25T21:57:46.712870+05:30,12948,4689,227,69031
2020-06-25T21:58:20.796287+05:30,12948,4689,227,69033
2020-06-25T21:58:54.943303+05:30,12948,4689,227,69034
2020-06-25T21:59:28.972821+05:30,12948,4689,227,69035
2020-06-25T22:00:02.933475+05:30,12948,4689,227,69038
2020-06-25T22:00:37.189322+05:30,12949,4689,227,69039
2020-06-25T22:01:11.337746+05:30,12950,4689,227,69040
2020-06-25T22:01:45.970250+05:30,12950,4689,227,69040
2020-06-25T22:02:20.314333+05:30,12951,4689,227,69041
2020-06-25T22:02:54.413877+05:30,12952,4689,227,69042
2020-06-25T22:03:28.700359+05:30,12952,4689,227,69042
2020-06-25T22:04:07.666541+05:30,12953,4689,227,69043
2020-06-25T22:04:41.800057+05:30,12954,4689,227,69044
2020-06-25T22:05:15.974124+05:30,12954,4689,227,69045
2020-06-25T22:05:49.908935+05:30,12955,4689,227,69046
2020-06-25T22:06:24.742960+05:30,12955,4689,227,69046
2020-06-25T22:06:58.953378+05:30,12955,4689,227,69046
2020-06-25T22:07:33.490482+05:30,12955,4689,227,69046
2020-06-25T22:08:07.593083+05:30,12955,4689,227,69046
2020-06-25T22:08:41.802246+05:30,12955,4689,227,69046
2020-06-25T22:09:15.668737+05:30,12957,4689,227,69048
2020-06-25T22:09:49.818452+05:30,12958,4689,227,69049
2020-06-25T22:10:23.869535+05:30,12959,4689,227,69050
2020-06-25T22:10:58.003162+05:30,12960,4689,227,69051
2020-06-25T22:11:32.179770+05:30,12963,4689,227,69054
2020-06-25T22:12:06.723479+05:30,12965,4689,227,69056
2020-06-25T22:12:40.836164+05:30,12967,4689,227,69058
2020-06-25T22:13:15.328500+05:30,12968,4689,227,69059
2020-06-25T22:13:49.687700+05:30,12970,4689,227,69061
2020-06-25T22:14:24.138488+05:30,12970,4689,227,69061
2020-06-25T22:14:58.296725+05:30,12970,4689,227,69061
2020-06-25T22:15:32.426399+05:30,12970,4689,227,69061
2020-06-25T22:16:06.350685+05:30,12970,4689,227,69061
2020-06-25T22:16:40.665344+05:30,12970,4689,227,69061
2020-06-25T22:17:14.720363+05:30,12970,4689,227,69061
2020-06-25T22:17:48.610320+05:30,12970,4689,227,69061
2020-06-25T22:18:23.267783+05:30,12971,4689,227,69062
2020-06-25T22:18:57.878059+05:30,12972,4689,227,69063
2020-06-25T22:19:31.974636+05:30,12973,4689,227,69064
2020-06-25T22:20:05.826691+05:30,12975,4689,227,69066
2020-06-25T22:20:40.426496+05:30,12975,4689,227,69066
2020-06-25T22:21:14.325703+05:30,12975,4689,227,69066
2020-06-25T22:21:48.619685+05:30,12975,4689,227,69066
2020-06-25T22:22:22.729360+05:30,12975,4689,227,69066
2020-06-25T22:22:56.573032+05:30,12976,4689,227,69067
2020-06-25T22:23:30.666640+05:30,12976,4689,227,69067
2020-06-25T22:24:04.562876+05:30,12976,4689,227,69067
2020-06-25T22:24:39.028602+05:30,12977,4689,227,69068
2020-06-25T22:25:12.884476+05:30,12977,4689,227,69068
2020-06-25T22:25:47.137695+05:30,12977,4689,227,69068
2020-06-25T22:26:21.233044+05:30,12977,4689,227,69068
2020-06-25T22:26:55.415145+05:30,12977,4689,227,69068
2020-06-25T22:27:29.414136+05:30,12978,4689,227,69069
2020-06-25T22:28:03.371547+05:30,12978,4689,227,69069
2020-06-25T22:28:37.598128+05:30,12978,4689,227,69069
2020-06-25T22:29:11.453339+05:30,12979,4689,227,69071
2020-06-25T22:29:45.399692+05:30,12981,4689,227,69074
2020-06-25T22:30:19.923948+05:30,12981,4689,227,69075
2020-06-25T22:30:54.069664+05:30,12981,4689,227,69076
2020-06-25T22:31:28.099960+05:30,12981,4689,227,69076
2020-06-25T22:32:02.467360+05:30,12983,4689,227,69078
2020-06-25T22:32:36.514044+05:30,12984,4689,227,69079
2020-06-25T22:33:10.477165+05:30,12986,4689,227,69081
2020-06-25T22:33:44.658835+05:30,12987,4689,227,69083
2020-06-25T22:34:18.783132+05:30,12988,4689,227,69085
2020-06-25T22:34:52.679621+05:30,12989,4689,227,69087
2020-06-25T22:35:26.573316+05:30,12989,4689,227,69087
2020-06-25T22:36:01.258908+05:30,12989,4689,227,69087
2020-06-25T22:36:35.499008+05:30,12990,4689,227,69089
2020-06-25T22:37:09.358958+05:30,12990,4689,227,69090
2020-06-25T22:37:43.415035+05:30,12991,4689,227,69092
2020-06-25T22:38:17.662023+05:30,12992,4689,227,69096
2020-06-25T22:38:51.568602+05:30,12994,4689,227,69099
2020-06-25T22:39:25.420149+05:30,12995,4689,227,69100
2020-06-25T22:39:59.328813+05:30,12995,4689,227,69100
2020-06-25T22:40:33.281333+05:30,12996,4689,227,69105
2020-06-25T22:41:07.279062+05:30,12997,4689,227,69111
2020-06-25T22:41:42.054053+05:30,12997,4689,227,69116
2020-06-25T22:42:15.937360+05:30,12998,4689,227,69119
2020-06-25T22:42:50.450416+05:30,12999,4689,227,69120
2020-06-25T22:43:24.481714+05:30,13000,4689,227,69122
2020-06-25T22:43:58.286310+05:30,13001,4689,227,69125
2020-06-25T22:44:32.236696+05:30,13002,4689,227,69128
2020-06-25T22:45:06.414006+05:30,13002,4689,227,69131
2020-06-25T22:45:40.438492+05:30,13002,4689,227,69134
2020-06-25T22:46:14.395206+05:30,13002,4689,227,69138
2020-06-25T22:46:48.424232+05:30,13002,4689,227,69141
2020-06-25T22:47:22.774088+05:30,13003,4689,227,69147
2020-06-25T22:47:56.731225+05:30,13003,4689,227,69152
2020-06-25T22:48:30.915156+05:30,13005,4689,227,69157
2020-06-25T22:49:05.568833+05:30,13007,4689,227,69164
2020-06-25T22:49:39.540245+05:30,13007,4689,227,69168
